MQ-2,MQ-3,MQ-136,MQ-137,corruption_level
290.0,515.0,212.0,388.0,2
289.0,513.0,211.0,388.0,2
288.0,511.0,210.0,387.0,2
288.0,510.0,209.0,386.0,2
286.0,509.0,208.0,385.0,2
285.0,508.0,208.0,383.0,2
284.0,506.0,207.0,383.0,2
283.0,504.0,207.0,382.0,2
284.0,504.0,207.0,382.0,2
283.0,503.0,208.0,383.0,2
283.0,502.0,210.0,384.0,2
283.0,501.0,211.0,385.0,2
282.0,499.0,212.0,387.0,2
282.0,498.0,213.0,389.0,2
282.0,498.0,214.0,391.0,2
282.0,499.0,215.0,393.0,2
282.0,499.0,215.0,395.0,2
281.0,500.0,216.0,397.0,2
280.0,499.0,216.0,399.0,2
280.0,498.0,216.0,400.0,2
279.0,498.0,216.0,401.0,2
280.0,497.0,216.0,401.0,2
281.0,496.0,215.0,401.0,2
281.0,495.0,215.0,401.0,2
280.0,495.0,214.0,400.0,2
280.0,494.0,213.0,400.0,2
281.0,496.0,212.0,399.0,2
283.0,496.0,212.0,399.0,2
285.0,496.0,211.0,398.0,2
285.0,497.0,210.0,397.0,2
284.0,499.0,210.0,396.0,2
284.0,500.0,209.0,396.0,2
282.0,499.0,207.0,394.0,2
285.0,504.0,207.0,393.0,2
290.0,524.0,207.0,392.0,2
294.0,544.0,206.0,391.0,2
297.0,555.0,206.0,391.0,2
297.0,558.0,207.0,390.0,2
296.0,557.0,208.0,390.0,2
294.0,554.0,209.0,390.0,2
292.0,551.0,209.0,391.0,2
291.0,547.0,209.0,391.0,2
291.0,543.0,209.0,391.0,2
291.0,539.0,209.0,392.0,2
290.0,535.0,210.0,392.0,2
288.0,532.0,210.0,393.0,2
286.0,529.0,211.0,394.0,2
285.0,526.0,212.0,396.0,2
286.0,524.0,214.0,397.0,2
287.0,521.0,215.0,398.0,2
287.0,519.0,215.0,398.0,2
286.0,516.0,216.0,399.0,2
285.0,514.0,216.0,400.0,2
286.0,513.0,217.0,401.0,2
